accountno,trans_date,ref_code,ref_no,amount,timestamp,tag,reading,consumption,sequence,custno
"0711200774",01/23/2025,"04","7005290",-75.00,/  /,"W",0,0,192157,774
"0711200774",01/23/2025,"15","7005290",-1.75,/  /,"F",0,0,192158,774
"1611202613",01/23/2025,"04","7005291",-150.00,/  /,"W",0,0,192159,2613
"1611202613",01/23/2025,"15","7005291",-3.50,/  /,"F",0,0,192160,2613
"1011200501",01/23/2025,"04","7004993",-562.50,/  /,"W",0,0,192161,501
"1011200501",01/23/2025,"15","7004993",-11.50,/  /,"F",0,0,192162,501
"1411202044",01/23/2025,"04","7004994",-283.50,/  /,"W",0,0,192163,2044
"1411202044",01/23/2025,"15","7004994",-8.00,/  /,"F",0,0,192164,2044
"1411201986",01/23/2025,"04","7005292",-841.50,/  /,"W",0,0,192165,1986
"1411201986",01/23/2025,"15","7005292",-18.00,/  /,"F",0,0,192166,1986
"1011200482",01/23/2025,"04","7005293",-462.00,/  /,"W",0,0,192167,482
"1011200482",01/23/2025,"15","7005293",-12.75,/  /,"F",0,0,192168,482
"1311200984",01/23/2025,"04","7005294",-330.00,/  /,"W",0,0,192169,984
"1311200984",01/23/2025,"15","7005294",-9.00,/  /,"F",0,0,192170,984
"1011200548",01/23/2025,"04","7005520",-606.00,/  /,"W",0,0,192171,548
"1011200548",01/23/2025,"15","7005520",-14.00,/  /,"F",0,0,192172,548
"1611202534",01/23/2025,"04","7004995",-75.00,/  /,"W",0,0,192173,2534
"1611202534",01/23/2025,"15","7004995",-2.50,/  /,"F",0,0,192174,2534
"0811200240",01/23/2025,"04","7005295",-699.00,/  /,"W",0,0,192175,240
"0811200240",01/23/2025,"15","7005295",-13.25,/  /,"F",0,0,192176,240
"1611202506",01/23/2025,"04","7004996",-75.00,/  /,"W",0,0,192177,2506
"1611202506",01/23/2025,"15","7004996",-1.25,/  /,"F",0,0,192178,2506
"1011200580",01/23/2025,"04","7004997",-1092.00,/  /,"W",0,0,192179,580
"1011200580",01/23/2025,"15","7004997",-22.00,/  /,"F",0,0,192180,580
"1413202384",01/23/2025,"04","7004998",-130.00,/  /,"W",0,0,192181,2384
"1413202384",01/23/2025,"15","7004998",-3.00,/  /,"F",0,0,192182,2384
"1411201911",01/23/2025,"04","7004999",-75.00,/  /,"W",0,0,192183,1911
"1411201911",01/23/2025,"15","7004999",-1.75,/  /,"F",0,0,192184,1911
"0311200147",01/23/2025,"04","7005000",-75.00,/  /,"W",0,0,192185,147
"0311200147",01/23/2025,"15","7005000",-4.00,/  /,"F",0,0,192186,147
"1411201875",01/23/2025,"04","7006101",-1321.50,/  /,"W",0,0,192187,1875
"1411201875",01/23/2025,"15","7006101",-45.00,/  /,"F",0,0,192188,1875
"0711200845",01/23/2025,"04","7005296",-208.50,/  /,"W",0,0,192189,845
"0711200845",01/23/2025,"15","7005296",-5.25,/  /,"F",0,0,192190,845
"0511202325",01/24/2025,"04","7006102",-258.00,/  /,"W",0,0,192191,2325
"0511202325",01/24/2025,"15","7006102",-7.00,/  /,"F",0,0,192192,2325
"1311201011",01/24/2025,"04","7005297",-633.50,/  /,"W",0,0,192193,1011
"1311201011",01/24/2025,"15","7005297",-78.50,/  /,"F",0,0,192194,1011
"1011200534",01/24/2025,"04","7005298",-75.00,/  /,"W",0,0,192195,534
"1011200534",01/24/2025,"15","7005298",-1.25,/  /,"F",0,0,192196,534
"0311200214",01/24/2025,"04","7006103",-99.00,/  /,"W",0,0,192197,214
"0311200214",01/24/2025,"15","7006103",-3.00,/  /,"F",0,0,192198,214
"0811200370",01/24/2025,"04","7005299",-1414.50,/  /,"W",0,0,192199,370
"0811200370",01/24/2025,"15","7005299",-36.50,/  /,"F",0,0,192200,370
"1111201741",01/24/2025,"04","7005300",-403.50,/  /,"W",0,0,192201,1741
"1111201741",01/24/2025,"15","7005300",-10.25,/  /,"F",0,0,192202,1741
"1111201842",01/24/2025,"04","7006104",-75.00,/  /,"W",0,0,192203,1842
"0811200324",01/24/2025,"04","7006105",-1638.75,/  /,"W",0,0,192204,324
"0811200324",01/24/2025,"57","7006105",100.00,/  /,"A",0,0,192205,324
"0811200324",01/24/2025,"57","7006105",-100.00,/  /,"A",0,0,192206,324
"1011200547",01/24/2025,"04","7005951",-720.00,/  /,"W",0,0,192207,547
"1011200547",01/24/2025,"15","7005951",-16.00,/  /,"F",0,0,192208,547
"1411202103",01/24/2025,"04","7006106",-858.00,/  /,"W",0,0,192209,2103
"1411202103",01/24/2025,"15","7006106",-23.75,/  /,"F",0,0,192210,2103
"0611202201",01/24/2025,"04","7005952",-75.00,/  /,"W",0,0,192211,2201
"0611202201",01/24/2025,"15","7005952",-0.25,/  /,"F",0,0,192212,2201
"1011202638",01/24/2025,"04","7006107",-2000.00,/  /,"W",0,0,192213,2638
"0111201151",01/24/2025,"04","7006108",-75.00,/  /,"W",0,0,192214,1151
"0111201151",01/24/2025,"15","7006108",-0.50,/  /,"F",0,0,192215,1151
"1111201606",01/24/2025,"04","7005521",-135.00,/  /,"W",0,0,192216,1606
"1111201606",01/24/2025,"15","7005521",-3.75,/  /,"F",0,0,192217,1606
"0711200659",01/24/2025,"04","7005953",-1203.00,/  /,"W",0,0,192218,659
"0711200659",01/24/2025,"15","7005953",-20.25,/  /,"F",0,0,192219,659
"1611202528",01/24/2025,"04","7002552",-528.00,/  /,"W",0,0,192220,2528
"1611202528",01/24/2025,"15","7002552",-12.50,/  /,"F",0,0,192221,2528
"1111201829",01/24/2025,"04","7006109",-810.00,/  /,"W",0,0,192222,1829
"1111201829",01/24/2025,"15","7006109",-15.00,/  /,"F",0,0,192223,1829
"1311200977",01/24/2025,"04","7005523",-1000.00,/  /,"W",0,0,192224,977
"1311200977",01/24/2025,"15","7005523",0.00,/  /,"F",0,0,192225,977
"1611202544",01/24/2025,"04","7005524",-87.00,/  /,"W",0,0,192226,2544
"1611202544",01/24/2025,"15","7005524",-2.75,/  /,"F",0,0,192227,2544
"1113201831",01/24/2025,"04","7005954",-382.00,/  /,"W",0,0,192228,1831
"1113201831",01/24/2025,"15","7005954",-7.00,/  /,"F",0,0,192229,1831
"1113201830",01/24/2025,"04","7005955",-7027.00,/  /,"W",0,0,192230,1830
"1113201830",01/24/2025,"15","7005955",-86.75,/  /,"F",0,0,192231,1830
"1311202593",01/24/2025,"04","7006110",-75.00,/  /,"W",0,0,192232,2593
"1311202593",01/24/2025,"15","7006110",-2.00,/  /,"F",0,0,192233,2593
"1211201197",01/24/2025,"04","7006111",-297.00,/  /,"W",0,0,192234,1197
"1211201197",01/24/2025,"15","7006111",-9.00,/  /,"F",0,0,192235,1197
"1111201708",01/24/2025,"04","7006112",-65.25,/  /,"W",0,0,192236,1708
"1111201708",01/24/2025,"15","7006112",-12.00,/  /,"F",0,0,192237,1708
"0711200859",01/24/2025,"04","7006113",-803.00,/  /,"W",0,0,192238,859
"0711200859",01/24/2025,"15","7006113",-34.00,/  /,"F",0,0,192239,859
"0811200226",01/24/2025,"04","7005525",-1500.00,/  /,"W",0,0,192240,226
"0911201543",01/24/2025,"04","7005526",-225.00,/  /,"W",0,0,192241,1543
"0911201543",01/24/2025,"15","7005526",-1.25,/  /,"F",0,0,192242,1543
"0811200347",01/24/2025,"04","7006114",-705.00,/  /,"W",0,0,192243,347
"0811200347",01/24/2025,"15","7006114",-15.75,/  /,"F",0,0,192244,347
"1111201759",01/24/2025,"04","7006115",-75.00,/  /,"W",0,0,192245,1759
"1111201759",01/24/2025,"15","7006115",-0.25,/  /,"F",0,0,192246,1759
"0711200672",01/24/2025,"04","7005956",-1324.50,/  /,"W",0,0,192247,672
"0711200672",01/24/2025,"15","7005956",-27.75,/  /,"F",0,0,192248,672
"0711200665",01/24/2025,"04","7006116",-766.50,/  /,"W",0,0,192249,665
"0711200665",01/24/2025,"15","7006116",-16.50,/  /,"F",0,0,192250,665
"1411201951",01/24/2025,"04","7005957",-249.00,/  /,"W",0,0,192251,1951
"1411201951",01/24/2025,"15","7005957",-6.00,/  /,"F",0,0,192252,1951
"1411201945",01/24/2025,"04","7006117",-75.00,/  /,"W",0,0,192253,1945
"0711202369",01/24/2025,"04","7005958",-420.00,/  /,"W",0,0,192254,2369
"0711202369",01/24/2025,"15","7005958",-9.00,/  /,"F",0,0,192255,2369
"0811200252",01/24/2025,"04","7005959",-330.00,/  /,"W",0,0,192256,252
"0811200252",01/24/2025,"15","7005959",-7.50,/  /,"F",0,0,192257,252
"0311200161",01/24/2025,"04","7006118",-1512.00,/  /,"W",0,0,192258,161
"0311200161",01/24/2025,"15","7006118",-28.00,/  /,"F",0,0,192259,161
"0111201142",01/24/2025,"04","7005527",-435.00,/  /,"W",0,0,192260,1142
"0111201142",01/24/2025,"15","7005527",-9.25,/  /,"F",0,0,192261,1142
"0811200312",01/24/2025,"04","7006119",-75.00,/  /,"W",0,0,192262,312
"0811200312",01/24/2025,"15","7006119",-1.25,/  /,"F",0,0,192263,312
"1611202528",01/24/2025,"04","7005522",-528.00,/  /,"W",0,0,192264,2528
"1611202528",01/24/2025,"15","7005522",-12.50,/  /,"F",0,0,192265,2528
"0311200132",01/24/2025,"04","7006120",-99.00,/  /,"W",0,0,192266,132
"0311200132",01/24/2025,"15","7006120",-3.00,/  /,"F",0,0,192267,132
"0311200207",01/24/2025,"04","7006121",-159.00,/  /,"W",0,0,192268,207
"0311200207",01/24/2025,"15","7006121",-4.00,/  /,"F",0,0,192269,207
"0711200651",01/24/2025,"04","7006122",-1000.00,/  /,"W",0,0,192270,651
"0111201075",01/24/2025,"04","7005528",-316.50,/  /,"W",0,0,192271,1075
"0111201075",01/24/2025,"15","7005528",-7.25,/  /,"F",0,0,192272,1075
"1011200587",01/24/2025,"04","7006123",-249.00,/  /,"W",0,0,192273,587
"1011200587",01/24/2025,"15","7006123",-6.00,/  /,"F",0,0,192274,587
"0711200656",01/24/2025,"04","7006124",-390.00,/  /,"W",0,0,192275,656
"0711200656",01/24/2025,"15","7006124",-8.50,/  /,"F",0,0,192276,656
"0811200319",01/24/2025,"04","7005529",-456.00,/  /,"W",0,0,192277,319
"0811200319",01/24/2025,"15","7005529",-11.50,/  /,"F",0,0,192278,319
"1311200922",01/24/2025,"04","7006125",-931.50,/  /,"W",0,0,192279,922
"1311200922",01/24/2025,"15","7006125",-19.50,/  /,"F",0,0,192280,922
"0813200368",01/24/2025,"04","7005530",-1087.50,/  /,"W",0,0,192281,368
"0813200368",01/24/2025,"15","7005530",-20.00,/  /,"F",0,0,192282,368
"0211200110",01/24/2025,"04","7006126",-350.00,/  /,"W",0,0,192283,110
"0911201560",01/24/2025,"04","7006127",-1332.75,/  /,"W",0,0,192284,1560
"0911201561",01/24/2025,"04","7006128",-1387.50,/  /,"W",0,0,192285,1561
"1111201857",01/24/2025,"04","7005531",-198.00,/  /,"W",0,0,192286,1857
"1111201857",01/24/2025,"15","7005531",-3.50,/  /,"F",0,0,192287,1857
"1211201208",01/24/2025,"04","7005532",-988.50,/  /,"W",0,0,192288,1208
"1211201208",01/24/2025,"15","7005532",-20.00,/  /,"F",0,0,192289,1208
"1411202108",01/24/2025,"04","7006129",-208.50,/  /,"W",0,0,192290,2108
"1411202108",01/24/2025,"15","7006129",-5.25,/  /,"F",0,0,192291,2108
"1311200962",01/24/2025,"04","7005960",-500.00,/  /,"W",0,0,192292,962
"1011202349",01/24/2025,"04","7006130",-87.00,/  /,"W",0,0,192293,2349
"1011202349",01/24/2025,"15","7006130",-2.75,/  /,"F",0,0,192294,2349
"1211201203",01/24/2025,"04","7006131",-546.00,/  /,"W",0,0,192295,1203
"1211201203",01/24/2025,"15","7006131",-11.00,/  /,"F",0,0,192296,1203
"0511202319",01/24/2025,"04","7006132",-531.00,/  /,"W",0,0,192297,2319
"0511202319",01/24/2025,"15","7006132",-12.50,/  /,"F",0,0,192298,2319
"1411201948",01/24/2025,"04","7005533",-912.00,/  /,"W",0,0,192299,1948
"1411201948",01/24/2025,"15","7005533",-19.00,/  /,"F",0,0,192300,1948
"0711200667",01/24/2025,"04","7005961",-297.00,/  /,"W",0,0,192301,667
"0711200667",01/24/2025,"15","7005961",-9.00,/  /,"F",0,0,192302,667
"1411201872",01/24/2025,"04","7005962",-225.00,/  /,"W",0,0,192303,1872
"1411201872",01/24/2025,"15","7005962",-6.50,/  /,"F",0,0,192304,1872
"1113202550",01/27/2025,"04","7005534",-959.00,/  /,"W",0,0,192305,2550
"1113202550",01/27/2025,"15","7005534",-16.75,/  /,"F",0,0,192306,2550
"0811200226",01/27/2025,"75","2025-0000329",0.00,/  /,"O",4941,0,192306,226
"1011200593",01/27/2025,"04","7005963",-3324.50,/  /,"W",0,0,192308,593
"1011200593",01/27/2025,"15","7005963",-96.75,/  /,"F",0,0,192309,593
"1011200593",01/27/2025,"57","7005963",100.00,/  /,"A",0,0,192310,593
"1011200593",01/27/2025,"57","7005963",-100.00,/  /,"A",0,0,192311,593
"1211201243",01/27/2025,"04","7006133",-75.00,/  /,"W",0,0,192312,1243
"1211201243",01/27/2025,"15","7006133",-1.50,/  /,"F",0,0,192313,1243
"1111201858",01/27/2025,"04","7006134",-210.00,/  /,"W",0,0,192314,1858
"1111201858",01/27/2025,"15","7006134",-6.25,/  /,"F",0,0,192315,1858
"1011201122",01/27/2025,"04","7006135",-987.00,/  /,"W",0,0,192316,1122
"1011201122",01/27/2025,"15","7006135",-17.25,/  /,"F",0,0,192317,1122
"0811200325",01/27/2025,"04","7005964",-99.00,/  /,"W",0,0,192318,325
"0811200325",01/27/2025,"15","7005964",-3.00,/  /,"F",0,0,192319,325
"1411201912",01/27/2025,"04","7005965",-183.00,/  /,"W",0,0,192320,1912
"1411201912",01/27/2025,"15","7005965",-4.75,/  /,"F",0,0,192321,1912
"1411201976",01/27/2025,"04","7005966",-159.00,/  /,"W",0,0,192322,1976
"1411201976",01/27/2025,"15","7005966",-4.25,/  /,"F",0,0,192323,1976
"0911201573",01/27/2025,"04","7006136",-150.00,/  /,"W",0,0,192324,1573
"0911201573",01/27/2025,"15","7006136",-3.00,/  /,"F",0,0,192325,1573
"1111201742",01/27/2025,"04","7005967",-150.00,/  /,"W",0,0,192326,1742
"0311202615",01/27/2025,"04","7006137",-150.00,/  /,"W",0,0,192327,2615
"0311202615",01/27/2025,"15","7006137",-2.25,/  /,"F",0,0,192328,2615
"1211201187",01/27/2025,"04","7005535",-1413.00,/  /,"W",0,0,192329,1187
"1211201187",01/27/2025,"15","7005535",-87.00,/  /,"F",0,0,192330,1187
"1011200619",01/27/2025,"04","7006138",-150.00,/  /,"W",0,0,192331,619
"1011200619",01/27/2025,"15","7006138",-0.50,/  /,"F",0,0,192332,619
"1011200625",01/27/2025,"04","7005968",-222.00,/  /,"W",0,0,192333,625
"1011200625",01/27/2025,"15","7005968",-5.50,/  /,"F",0,0,192334,625
"1011200618",01/27/2025,"04","7006139",-343.50,/  /,"W",0,0,192335,618
"1011200618",01/27/2025,"15","7006139",-9.00,/  /,"F",0,0,192336,618
"0111201160",01/27/2025,"04","7005536",-75.00,/  /,"W",0,0,192337,1160
"0111201160",01/27/2025,"15","7005536",-0.75,/  /,"F",0,0,192338,1160
"1411202513",01/27/2025,"04","7005537",-75.00,/  /,"W",0,0,192339,2513
"1411202513",01/27/2025,"15","7005537",-2.50,/  /,"F",0,0,192340,2513
"0811200310",01/27/2025,"04","7006140",-150.00,/  /,"W",0,0,192341,310
"0811200310",01/27/2025,"15","7006140",-4.50,/  /,"F",0,0,192342,310
"1411201946",01/27/2025,"04","7006141",-159.00,/  /,"W",0,0,192343,1946
"1411201946",01/27/2025,"15","7006141",-4.00,/  /,"F",0,0,192344,1946
"0911201464",01/27/2025,"04","7006142",-75.00,/  /,"W",0,0,192345,1464
"0711200759",01/27/2025,"04","7005538",-508.50,/  /,"W",0,0,192346,759
"0711200759",01/27/2025,"15","7005538",-12.75,/  /,"F",0,0,192347,759
"0711200830",01/27/2025,"04","7006143",-754.50,/  /,"W",0,0,192348,830
"0711200830",01/27/2025,"15","7006143",-16.25,/  /,"F",0,0,192349,830
"0211200107",01/27/2025,"04","7005969",-529.50,/  /,"W",0,0,192350,107
"0211200107",01/27/2025,"15","7005969",-10.75,/  /,"F",0,0,192351,107
"1411202125",01/27/2025,"04","7005539",-303.00,/  /,"W",0,0,192352,2125
"1411202125",01/27/2025,"15","7005539",-7.00,/  /,"F",0,0,192353,2125
"0211200073",01/27/2025,"04","7005970",-928.00,/  /,"W",0,0,192354,73
"1011200492",01/27/2025,"04","7006144",-676.50,/  /,"W",0,0,192355,492
"1011200492",01/27/2025,"15","7006144",-15.25,/  /,"F",0,0,192356,492
"1011200472",01/27/2025,"04","7005540",-414.25,/  /,"W",0,0,192357,472
"1011200472",01/27/2025,"15","7005540",-85.75,/  /,"F",0,0,192358,472
"1311200966",01/27/2025,"04","7005971",-500.00,/  /,"W",0,0,192359,966
"1411201925",01/27/2025,"04","7005541",-75.00,/  /,"W",0,0,192360,1925
"1411201925",01/27/2025,"15","7005541",-2.50,/  /,"F",0,0,192361,1925
"1011202448",01/27/2025,"04","7006145",-75.00,/  /,"W",0,0,192362,2448
"1011202448",01/27/2025,"15","7006145",-2.00,/  /,"F",0,0,192363,2448
"1411202078",01/27/2025,"04","7005972",-771.00,/  /,"W",0,0,192364,2078
"1411202078",01/27/2025,"15","7005972",-22.75,/  /,"F",0,0,192365,2078
"0813200419",01/27/2025,"04","7005973",-283.00,/  /,"W",0,0,192366,419
"0813200419",01/27/2025,"15","7005973",-5.50,/  /,"F",0,0,192367,419
"0811200415",01/27/2025,"04","7005542",-111.00,/  /,"W",0,0,192368,415
"0811200415",01/27/2025,"15","7005542",-3.25,/  /,"F",0,0,192369,415
"0811200414",01/27/2025,"04","7005543",-222.00,/  /,"W",0,0,192370,414
"0811200414",01/27/2025,"15","7005543",-5.50,/  /,"F",0,0,192371,414
"1011200589",01/27/2025,"04","7005974",-616.50,/  /,"W",0,0,192372,589
"1011200589",01/27/2025,"15","7005974",-15.50,/  /,"F",0,0,192373,589
"0911201455",01/27/2025,"04","7005975",-234.00,/  /,"W",0,0,192374,1455
"0911201455",01/27/2025,"15","7005975",-7.00,/  /,"F",0,0,192375,1455
"1011200494",01/27/2025,"04","7005976",-195.00,/  /,"W",0,0,192376,494
"1011200494",01/27/2025,"15","7005976",-5.00,/  /,"F",0,0,192377,494
"1111201734",01/27/2025,"04","7005977",-390.00,/  /,"W",0,0,192378,1734
"1111201734",01/27/2025,"15","7005977",-8.50,/  /,"F",0,0,192379,1734
"0711200867",01/27/2025,"04","7005978",-460.50,/  /,"W",0,0,192380,867
"0711200867",01/27/2025,"15","7005978",-11.25,/  /,"F",0,0,192381,867
"0311200124",01/27/2025,"04","7005979",-961.50,/  /,"W",0,0,192382,124
"0311200124",01/27/2025,"15","7005979",-23.25,/  /,"F",0,0,192383,124
"0711200881",01/27/2025,"04","7005980",-674.50,/  /,"W",0,0,192384,881
"0711200881",01/27/2025,"15","7005980",-23.25,/  /,"F",0,0,192385,881
"0811200268",01/27/2025,"04","7005981",-420.00,/  /,"W",0,0,192386,268
"0811200268",01/27/2025,"15","7005981",-9.00,/  /,"F",0,0,192387,268
"0911201510",01/27/2025,"04","7006146",-1116.00,/  /,"W",0,0,192388,1510
"0911201510",01/27/2025,"15","7006146",-24.50,/  /,"F",0,0,192389,1510
"0911201450",01/27/2025,"04","7005982",-123.00,/  /,"W",0,0,192390,1450
"0911201450",01/27/2025,"15","7005982",-3.50,/  /,"F",0,0,192391,1450
"0913201449",01/27/2025,"04","7005983",-577.00,/  /,"W",0,0,192392,1449
"0913201449",01/27/2025,"15","7005983",-9.75,/  /,"F",0,0,192393,1449
"0913201448",01/27/2025,"04","7005984",-190.00,/  /,"W",0,0,192394,1448
"0913201448",01/27/2025,"15","7005984",-4.00,/  /,"F",0,0,192395,1448
"0411201272",01/27/2025,"04","7005985",-123.00,/  /,"W",0,0,192396,1272
"0411201272",01/27/2025,"15","7005985",-3.50,/  /,"F",0,0,192397,1272
"1411202116",01/27/2025,"04","7006147",-360.00,/  /,"W",0,0,192398,2116
"1411202116",01/27/2025,"15","7006147",-16.75,/  /,"F",0,0,192399,2116
"1011200476",01/27/2025,"04","7005986",-150.00,/  /,"W",0,0,192400,476
"1011200476",01/27/2025,"15","7005986",-0.50,/  /,"F",0,0,192401,476
"0811200331",01/27/2025,"04","7005987",-405.00,/  /,"W",0,0,192402,331
"0811200331",01/27/2025,"15","7005987",-8.75,/  /,"F",0,0,192403,331
"1211201256",01/27/2025,"04","7005988",-465.00,/  /,"W",0,0,192404,1256
"1211201256",01/27/2025,"15","7005988",-9.75,/  /,"F",0,0,192405,1256
"0911201550",01/27/2025,"04","7005989",-500.00,/  /,"W",0,0,192406,1550
"0111201159",01/27/2025,"04","7006148",-262.50,/  /,"W",0,0,192407,1159
"0111201159",01/27/2025,"15","7006148",-6.25,/  /,"F",0,0,192408,1159
"0111202524",01/27/2025,"04","7005990",-75.00,/  /,"W",0,0,192409,2524
"0111202524",01/27/2025,"15","7005990",-2.00,/  /,"F",0,0,192410,2524
"0711200715",01/27/2025,"04","7005991",-600.00,/  /,"W",0,0,192411,715
"1411201906",01/27/2025,"04","7005992",-420.00,/  /,"W",0,0,192412,1906
"1411201906",01/27/2025,"15","7005992",-9.00,/  /,"F",0,0,192413,1906
"0911201596",01/27/2025,"04","7005993",-75.00,/  /,"W",0,0,192414,1596
"0911201596",01/27/2025,"15","7005993",-2.50,/  /,"F",0,0,192415,1596
"0811200416",01/27/2025,"04","7006149",-800.00,/  /,"W",0,0,192416,416
"1111201629",01/27/2025,"04","7006150",-810.00,/  /,"W",0,0,192417,1629
"1111201629",01/27/2025,"15","7006150",-19.00,/  /,"F",0,0,192418,1629
"0711200864",01/27/2025,"04","7005994",-200.00,/  /,"W",0,0,192419,864
"1511201265",01/27/2025,"04","7005995",-75.75,/  /,"W",0,0,192420,1265
"1011202465",01/27/2025,"04","7005996",-300.00,/  /,"W",0,0,192421,2465
"1111201784",01/27/2025,"04","7005997",-200.00,/  /,"W",0,0,192422,1784
"1111201661",01/27/2025,"04","7006151",-375.00,/  /,"W",0,0,192423,1661
"1111201661",01/27/2025,"15","7006151",-0.50,/  /,"F",0,0,192424,1661
"0411202445",01/27/2025,"04","7006152",-99.00,/  /,"W",0,0,192425,2445
"0411202445",01/27/2025,"15","7006152",-3.00,/  /,"F",0,0,192426,2445
"1411202077",01/27/2025,"04","7005998",-1437.00,/  /,"W",0,0,192427,2077
"1411202077",01/27/2025,"15","7005998",-23.50,/  /,"F",0,0,192428,2077
"1611202635",01/27/2025,"04","7006153",-123.00,/  /,"W",0,0,192429,2635
"1611202635",01/27/2025,"15","7006153",-3.50,/  /,"F",0,0,192430,2635
"1411201895",01/27/2025,"04","7005999",-345.00,/  /,"W",0,0,192431,1895
"1411201895",01/27/2025,"15","7005999",-7.75,/  /,"F",0,0,192432,1895
"0711200855",01/27/2025,"72","25-01-000012",0.00,/  /,"C",982,0,192432,855
"0711200801",01/27/2025,"72","25-01-000013",0.00,/  /,"C",2579,0,192433,801
"0711200743",01/27/2025,"72","25-01-000014",0.00,/  /,"C",951,0,192434,743
"0711200808",01/27/2025,"72","25-01-000015",0.00,/  /,"C",901,0,192435,808
"0711200690",01/27/2025,"72","25-01-000016",0.00,/  /,"C",3353,0,192436,690
"0711200806",01/27/2025,"04","7006154",-1592.00,/  /,"W",0,0,192438,806
"0711200806",01/27/2025,"15","7006154",-59.00,/  /,"F",0,0,192439,806
"0711200806",01/27/2025,"57","7006154",100.00,/  /,"A",0,0,192440,806
"0711200806",01/27/2025,"57","7006154",-100.00,/  /,"A",0,0,192441,806
"1611202602",01/27/2025,"04","7006000",-99.00,/  /,"W",0,0,192442,2602
"1611202602",01/27/2025,"15","7006000",-3.00,/  /,"F",0,0,192443,2602
"1311201014",01/27/2025,"04","7005544",-183.00,/  /,"W",0,0,192444,1014
"1311201014",01/27/2025,"15","7005544",-4.75,/  /,"F",0,0,192445,1014
"0511202256",01/27/2025,"04","7007301",-249.00,/  /,"W",0,0,192446,2256
"0511202256",01/27/2025,"15","7007301",-6.00,/  /,"F",0,0,192447,2256
"1011200594",01/27/2025,"04","7007255",-1092.00,/  /,"W",0,0,192448,594
"1011200594",01/27/2025,"15","7007255",-22.00,/  /,"F",0,0,192449,594
"0711200780",01/21/2025,"04","7004326",-435.00,/  /,"W",0,0,192450,780
"0711200780",01/21/2025,"15","7004326",-9.00,/  /,"F",0,0,192451,780
"0611202197",01/27/2025,"04","7007256",-1318.50,/  /,"W",0,0,192452,2197
"0611202197",01/27/2025,"15","7007256",-27.00,/  /,"F",0,0,192453,2197
"1011201600",01/27/2025,"04","7007257",-675.00,/  /,"W",0,0,192454,1600
"1011201600",01/27/2025,"15","7007257",-15.50,/  /,"F",0,0,192455,1600
"1411202123",01/27/2025,"04","7007302",-195.00,/  /,"W",0,0,192456,2123
"1411202123",01/27/2025,"15","7007302",-5.00,/  /,"F",0,0,192457,2123
"1111201653",01/27/2025,"04","7007303",-75.00,/  /,"W",0,0,192458,1653
"1111201653",01/27/2025,"15","7007303",-0.25,/  /,"F",0,0,192459,1653
"1611202561",01/27/2025,"04","7007258",-183.00,/  /,"W",0,0,192460,2561
"1611202561",01/27/2025,"15","7007258",-5.00,/  /,"F",0,0,192461,2561
"0711200691",01/27/2025,"04","7007259",-225.00,/  /,"W",0,0,192462,691
"0711200691",01/27/2025,"15","7007259",-5.00,/  /,"F",0,0,192463,691
"0711200694",01/27/2025,"04","7007304",-400.00,/  /,"W",0,0,192464,694
"0711200694",01/27/2025,"57","7007304",100.00,/  /,"A",0,0,192465,694
"0711200694",01/27/2025,"57","7007304",-100.00,/  /,"A",0,0,192466,694
"0711200694",01/27/2025,"15","7007304",0.00,/  /,"F",0,0,192467,694
"0711200722",01/27/2025,"72","25-01-000017",0.00,/  /,"C",4234,0,192467,722
"0711200814",01/27/2025,"72","25-01-000018",0.00,/  /,"C",543,0,192468,814
"0711200716",01/27/2025,"72","25-01-000019",0.00,/  /,"C",1158,0,192469,716
"1311202438",01/27/2025,"04","7007305",-183.00,/  /,"W",0,0,192471,2438
"1311202438",01/27/2025,"15","7007305",-4.75,/  /,"F",0,0,192472,2438
"0811200229",01/27/2025,"04","7007260",-208.50,/  /,"W",0,0,192473,229
"0811200229",01/27/2025,"15","7007260",-5.25,/  /,"F",0,0,192474,229
"0811200348",01/27/2025,"04","7007306",-208.50,/  /,"W",0,0,192475,348
"0811200348",01/27/2025,"15","7007306",-5.25,/  /,"F",0,0,192476,348
"1411201917",01/27/2025,"04","7007307",-225.00,/  /,"W",0,0,192477,1917
"1411201917",01/27/2025,"15","7007307",-4.00,/  /,"F",0,0,192478,1917
"0813200272",01/27/2025,"04","7007308",-731.50,/  /,"W",0,0,192479,272
"0813200272",01/27/2025,"15","7007308",-11.75,/  /,"F",0,0,192480,272
"0711200755",01/27/2025,"04","7007261",-366.00,/  /,"W",0,0,192481,755
"0711200755",01/27/2025,"15","7007261",-9.50,/  /,"F",0,0,192482,755
"1011200627",01/27/2025,"04","7007309",-273.00,/  /,"W",0,0,192483,627
"1011200627",01/27/2025,"15","7007309",-8.25,/  /,"F",0,0,192484,627
"0411201374",01/27/2025,"04","7007262",-174.00,/  /,"W",0,0,192485,1374
"0411201374",01/27/2025,"15","7007262",-5.50,/  /,"F",0,0,192486,1374
"0711200722",01/27/2025,"04","7007310",-600.00,/  /,"W",0,0,192487,722
"0711200722",01/27/2025,"57","7007310",100.00,/  /,"A",0,0,192488,722
"0711200722",01/27/2025,"57","7007310",-100.00,/  /,"A",0,0,192489,722
"0711200855",01/27/2025,"04","7007311",-282.50,/  /,"W",0,0,192490,855
"0711200855",01/27/2025,"57","7007311",100.00,/  /,"A",0,0,192491,855
